engine_size,horsepower,weight,cylinders,age,turbo_pressure,fuel_octane,drivetrain_ratio,targets
2.8696400119687855,225,900,3,10,0.0,93,3.387314455108684,40.22030136147742
1.9195865312778713,472,996,6,0,0.0,95,2.745046851501159,39.97094854649723
2.5468624693995894,158,1323,12,9,1.3732644773440914,87,3.025925278225147,29.286012069323387
1.989984105685208,331,2065,12,0,1.5897578911367638,93,3.3992403639960105,31.443197174407885
1.1853080516505903,204,1297,3,1,1.2216526626391462,91,3.5192704299637363,40.50866261152385
2.750662712532077,198,1763,4,1,1.586260678689663,91,2.606416390952596,34.51027773765108
1.91163567452749,329,1722,4,3,1.473975456752891,89,3.725196568024171,32.0506719159802
2.6558579415231245,472,1550,12,10,0.0,89,3.700895537874639,25.920344986850544
1.8583331593146863,248,2466,8,6,0.0,89,3.448842039481249,25.626385384177844
2.4220174462996744,379,1422,12,3,0.9223230154443363,87,3.7887299897167432,25.43624737241688
2.513632873858221,261,1698,4,3,0.8447448808285161,89,3.9888232436304687,31.596123481015468
1.3834347764115946,349,1227,6,5,0.0,87,3.1463608862540666,31.58766377237358
2.5004320192606837,190,1118,4,3,0.6515577004532961,87,3.141524120164366,35.959875635124774
0.9167645789707867,278,1136,12,12,0.0,89,2.560822668762299,35.327272067118066
2.6828794247153933,172,1631,4,0,0.0,87,2.7777222521996436,37.06629730778605
2.068738123784942,195,1805,8,2,0.0,89,3.306278586443936,30.22349392121607
1.5897811589263562,173,1321,8,0,0.0,89,4.302093402776444,35.716936818343015
3.542988754052698,166,1293,3,18,1.3881189729152088,93,2.7118494683191186,33.37989801395434
2.1310811861338594,257,1198,3,1,0.0,91,3.9539965385977203,40.34163275156887
2.4622331694443336,164,1391,5,1,0.30772690733559505,89,4.390087820812263,36.29273564229999
1.623620672215327,142,1683,8,0,1.611046049144445,91,3.442629741577687,32.56221052289256
1.979546320372867,411,1899,4,0,1.6902064454776504,87,2.837873818005067,29.879014046360876
2.803123243606315,241,1544,3,2,0.0,95,4.559188408109164,41.57394884554181
1.7867475083059632,458,900,3,4,1.2154546267872957,89,3.6291289242997937,36.605515252200256
1.4826113236115996,151,1597,12,0,0.0,91,3.440680789001864,39.55656788057283
1.5625335035059875,117,2255,3,7,1.9599937926381241,87,3.160809303278337,32.93729506165077
2.010641279834221,289,1858,12,1,0.0,87,3.499217173843099,31.036762463756425
1.798827139495968,96,1336,4,1,1.318364946084179,87,3.5684621709466526,40.12054858314669
1.9548533952485716,249,1729,6,5,1.4018892449729967,91,3.080209289243573,30.814181710327652
2.1082661058778394,184,1477,4,11,0.0,91,3.866970485015647,38.063405958083656
1.9909624596527278,198,1836,8,3,0.8014652834919782,87,4.016180843139861,25.375941558610062
1.9601150945351435,224,900,4,1,0.0,87,3.4601515923594746,41.377581591344374
1.8476362414771417,220,1562,4,1,0.0,89,3.015977102522561,39.092278905876455
1.3550526731685058,270,1597,6,0,1.8682577716185018,87,2.7753369017474103,30.52845026290053
1.6944623647075712,255,1608,6,4,1.2850450312688546,87,3.6492322947237126,29.994746955304777
1.094888867731048,199,1583,3,3,1.0044534695230243,89,2.695983004679223,36.865076780886504
1.7521216767255443,221,1490,3,0,0.620654498767609,91,2.4383487057446125,39.932415221050206
2.600922345563802,251,1400,5,4,0.0,89,3.370925560241396,33.37011126705002
2.242591206910935,234,900,4,2,0.0,87,3.914856406479428,38.130549055573816
2.2506461336440085,307,900,6,4,0.0,93,3.3715858075519294,36.44016526038995
1.6148476657285669,323,1654,6,2,0.92725732858508,87,4.036734399212441,30.434240535315556
1.1768679969532825,162,1894,3,1,1.1251834004132804,91,3.2283014922859525,38.886954509947735
1.4534878458132758,220,1374,12,6,0.0,87,3.0583778551217304,33.476369416348525
1.6738188586691605,278,1751,6,0,0.0,87,4.364866597525999,32.76709525627079
1.6800726837925086,279,1863,12,9,1.366897399131056,89,3.934263066364938,28.517922815824633
1.9706821163497292,91,1691,4,2,1.1430054136220273,87,4.009762429592144,37.410714747799815
1.5255198288496845,232,1898,4,12,0.0,95,3.650820645269151,39.416153146309384
1.6535429542305473,219,2506,6,9,0.0,89,3.1232568274658616,29.48286522352044
2.5105213182292467,257,1601,4,1,0.0,93,2.243466103527478,40.34954882524408
1.9322090846240143,198,993,6,10,1.6327313743390717,87,2.0682536599425934,30.5121780282471
1.5826387683656742,182,996,4,5,0.0,87,3.610017550768059,42.05579397062352
1.5836751739581973,457,900,5,2,0.0,89,4.322022405429971,38.108684032335205
1.3886271217527721,296,1524,4,5,0.0,87,4.169752029282952,35.94009712393348
1.4812279785762759,160,1418,6,0,1.1480534592969844,87,3.6613682478837153,34.58760796552162
2.207591069289946,354,909,4,1,0.0,87,4.4358164268792075,36.92489254845409
3.668196932092258,169,1437,4,2,0.0,87,3.5373156454757453,36.15380274334025
2.402698823339809,276,1626,6,0,2.0267668798217597,91,4.064260401562511,28.074079763891277
2.4127253250428664,246,1914,4,4,0.0,91,3.022619882978743,36.16295771222918
1.947805722371225,231,1439,4,2,0.0,95,2.9399846255035578,42.715834678209944
1.6315144572313895,231,1449,6,4,1.1614234075484444,95,3.330494563375226,37.0210528817437
2.3140973497466386,435,1390,8,4,1.6654521331584906,95,4.012665199812744,25.096193130794756
2.5474442592024547,302,1262,4,0,0.0,93,3.84351308867192,39.780687030262975
2.5417711804351772,296,1076,4,4,1.5315427232965897,87,3.5291132716153335,30.78056659339458
2.9654893577112276,209,2081,4,3,0.0,87,2.7815973772634033,31.85890728369006
2.7867895222534287,119,1007,12,1,0.0,89,2.9381828035288677,36.8080314858343
1.5748325896843223,273,1129,4,12,1.3083699396430866,87,2.6657810361855647,33.218632846992385
4.922930510866882,184,1671,4,0,0.8054964690516007,91,4.168912537540635,32.227081356719374
1.9451591779823068,179,1375,4,1,0.0,91,3.2593880316440536,41.89303757130326
1.6180908792855617,233,1622,6,3,1.328585977536756,93,3.357384585530205,34.24469396041838
2.899815528631868,230,1550,4,7,1.8134339762788123,89,4.062755482068335,30.42006857240487
3.443951650651164,174,1144,4,2,1.2136237160213315,95,3.8344538463319,38.70453960739618
1.201002360748978,226,1329,6,1,1.3794036609226155,93,3.739581627297265,37.52835467815381
3.0306611462873216,281,1119,6,6,0.3,89,4.074495019002334,31.43412423568253
2.713128872653767,261,1343,4,7,0.605084470464928,89,3.636549139850029,32.41172686202515
2.147249889865009,160,1175,6,1,0.0,91,3.5714483860252177,38.00992240032416
0.8786164370116475,490,1895,4,19,1.0474877665094364,87,3.0228103254316068,27.694349950748585
2.1460267994641193,175,1446,10,11,0.9966351589393494,91,3.278869631077032,29.784713925248194
2.9407996179657743,243,1683,3,6,1.0756649255690325,89,2.6999174697459014,31.14870480064466
2.210091118613953,260,1663,4,0,0.0,93,4.155081381736308,39.142131352012164
2.1523260254220036,248,1638,3,1,1.249888016651912,89,3.1544591227160947,35.226986983501995
1.690022867517833,174,1602,8,25,0.0,87,3.4150583634480043,29.55854359704155
3.0889218977851733,176,1826,4,1,0.0,95,3.9195865899979148,40.34750545307613
2.641169359727307,264,1898,8,3,1.277445112599613,89,3.570554715741979,21.00655392924428
1.7405655838689817,198,1439,6,5,0.5356393713127348,87,3.995643199592452,33.91374644230531
1.5153916591084944,177,1408,4,6,0.0,95,3.3915901051821895,43.87553975228626
2.2254619644543356,198,1388,6,4,0.0,93,3.6531537560252167,36.919442700037
3.423785067349808,201,1667,4,5,0.0,91,3.4687943668738,36.08765580102517
1.4724412065651333,278,1986,8,1,0.0,91,3.3400342184429017,30.57845506762716
1.70636513020099,291,2238,8,3,0.0,91,3.118448811869808,28.37316983799203
1.3173716978544228,365,1271,4,5,1.4928323302211102,91,4.187698273558342,36.5877636603843
1.5779161265754675,228,900,12,6,1.5756168098486862,91,4.253066584560868,35.75380098415252
1.677710877795866,295,1420,4,1,1.9318554556372214,87,4.450608428274443,32.734029094834504
1.743842908016395,224,1776,12,11,0.0,89,3.684780149302475,33.313176795707
2.607318581263465,165,1491,8,16,1.0724239630144343,93,2.8771168320424945,27.433201401123966
1.9319664267931316,166,1266,8,0,1.1245034617601188,87,3.353620305771085,31.553001250106945
2.951321352326905,228,1039,4,25,1.5462466976392555,91,3.7442505000673534,32.840639413981805
2.199924100568134,202,908,6,1,0.0,87,2.692414802795637,36.936982116330896
3.0127047153699773,260,1902,10,23,1.3174519912380198,87,3.823704458978312,17.6341946603376
1.2314116042568544,323,1073,4,6,0.0,91,3.39876502146969,39.96042794125399
3.205233401472772,161,1659,8,19,0.0,91,2.664608853557478,27.010438534360933
1.192781443907952,217,1315,4,2,0.6379721037531138,91,3.4787369730033997,39.82450374186821
2.012305345159897,256,1617,4,10,0.0,95,3.3875126042909143,40.51992617857575
1.1778839450301644,164,1534,6,12,0.8974994534575262,89,4.312281844963814,33.87343746245741
1.2795290845477185,330,1386,4,9,0.9796267486847708,93,3.532773536326831,38.04160099395539
2.386299043390468,266,1247,10,1,0.0,87,4.018267847155978,28.67783810806562
2.1909928264280323,182,1624,8,4,0.0,93,3.211674597229244,33.0880526670199
1.7011859500725541,244,1844,5,0,2.0781880772842056,89,5.193851669282453,30.11032836295345
2.4923378242569356,419,1666,6,0,0.33313578736496874,87,3.425013724137474,28.12806385010255
1.0750526886612333,102,1820,6,3,1.0499183554920555,95,3.34989091687896,39.35034878336158
1.420801266534745,231,981,4,9,0.0,87,3.421845524660399,39.0062186469219
1.5654377185679869,196,1397,6,5,0.0,89,3.837179275403824,37.107106206115645
2.3439549131967863,111,1277,8,1,0.0,87,3.1861159885225114,32.58042184483693
1.2885669306475411,218,1378,12,30,0.9179316858331501,89,3.9133938022418944,32.05137650277191
2.109529008897294,237,1514,4,0,0.0,91,3.2182102389324716,40.697131764282766
1.9205875470967324,147,1076,4,12,0.0,87,3.639262406534441,40.074633252643636
2.8836509682116005,208,982,6,4,1.7506051686632809,87,3.2258638350056663,26.692185945656075
3.459826286874889,282,1609,8,3,0.0,87,4.074869329613126,23.530216663912537
3.070165414736629,137,1559,6,4,0.0,91,3.3064332760282418,33.315792925346656
3.9757438802743494,152,1590,12,11,1.3518750287873833,87,3.859438568594304,22.629025891478932
1.905232206055564,271,1608,8,1,0.0,87,2.4909760316997676,28.538238119162738
2.963276155713244,231,1770,4,3,0.0,87,2.1884795151974825,34.444059356619285
1.8352759130512397,177,1605,6,6,0.0,87,3.59418784901687,34.44786448089653
1.1456072356433438,165,1598,6,0,1.1682693194460938,87,3.4363267871651426,34.62821620847138
2.5171176179894035,258,1890,6,2,1.261186029855721,93,2.9307584623687575,30.341033312340027
2.4119946213721963,144,1711,12,2,0.0,89,3.760074597146656,32.8122224450925
3.73060941980043,259,1657,8,17,1.0691345403372798,89,3.276737856989392,19.361498849845635
2.5619357883958798,148,1250,6,5,0.0,87,3.955468632304232,33.10564587997456
3.1970636689838616,226,1912,4,7,1.1788732209836006,87,2.7442637536127195,26.612956552370978
2.4663891390437684,152,1569,8,2,1.2865084896042607,95,2.7955901091875135,31.615064286756503
1.9236693721211187,256,1063,4,0,0.0,93,3.3720334676943082,44.34515183673389
2.625208540552175,117,1079,4,16,0.9843637882572491,89,3.6289354840440406,36.83461666951915
2.9466183689775822,195,908,6,0,0.0,91,3.3162822518641426,36.55792159643853
1.135658720782738,285,1235,4,3,1.2503096643417846,87,3.039892751552249,34.610724805936215
2.4559104062157813,277,2160,4,7,0.0,89,3.895953914849419,30.53724715583779
2.0697210894656486,165,1292,4,24,0.6821645920420939,91,2.9783326138597226,38.49065224058797
1.791571691514982,176,1836,12,12,0.0,89,3.2807224221384774,33.24984895009727
1.8125274301190675,279,1022,4,4,1.4556883685984165,93,2.8214407848431513,38.84609157405018
2.219572530766001,310,1219,8,0,0.0,89,3.711277144985072,30.33016634732801
3.1350815005558847,316,1823,4,28,0.0,87,4.304080423464644,28.094209765024985
2.858641772403138,117,1024,8,11,0.0,87,2.2511095676645256,31.97395892802647
1.3824128887588276,260,1458,4,27,0.0,91,3.5721964775082165,37.67627069322939
2.152936041389037,284,1461,6,3,1.245498283649878,93,3.68991317998372,31.581764119318056
2.4944790870189397,216,1810,4,0,0.0,87,3.2618892729338196,35.1405743320509
2.687086005177197,407,2438,4,4,0.0,89,3.7612579938155504,27.776189420749716
2.697254686815531,107,1650,4,6,0.0,87,3.1085693693165815,36.585540409301046
1.392621603071547,176,1851,12,9,1.2353775487705647,87,2.9727143101321363,29.763203198318394
1.8127861810946457,146,1197,12,0,0.0,87,4.578564868509539,36.87427792908503
1.2138669045847723,309,2016,8,12,1.618337025310917,87,3.247122637852644,21.436503725177865
2.4061832066112006,217,2184,4,0,0.0,91,4.293355247155898,35.27302389559562
1.8179535412356402,172,925,4,4,0.0,95,3.853370974731118,46.31867721251761
2.1184813875875212,358,1613,4,4,0.0,91,4.342352585494611,34.915334544812076
1.7515184564430906,162,1454,4,13,0.0,87,3.4111476586734124,37.47440233233477
1.4764484338232449,446,1348,4,5,0.0,95,3.815182607696385,40.572278080452634
2.5880138016837964,137,1126,4,0,0.0,93,3.240451681823717,43.64061676206148
2.799586912746325,209,1263,4,0,1.2223132904656637,93,2.7373269475358852,39.03313335573113
1.6627629128095258,232,1122,5,0,1.3280433852206992,95,2.0,40.62328651876607
2.2282827123313163,543,2029,6,2,0.7852777789257299,87,3.751778289270944,22.56922664531433
2.851174714649717,189,1548,4,0,0.7445887431726113,89,3.9373700926325372,35.90874794928378
1.8090755841662276,157,1450,8,9,0.0,87,4.743742860969527,29.209717520644443
1.3679533204609082,245,900,4,1,0.0,87,3.277902574472397,40.82601516266376
1.3121288285928288,372,1337,4,11,0.0,91,3.9026377270213937,37.255017604259066
2.921711170771218,410,1188,4,5,1.3101230128926018,93,2.717439094971676,33.533031477565814
1.6803340458301104,277,1705,6,1,0.8365234675395551,87,2.8362719078454544,31.05547762508428
2.6696055120879976,199,1545,4,1,0.8589113476114701,89,2.733252944861883,35.55603791147648
2.2786354138550924,230,1500,6,0,1.7914815081574003,91,3.1098327439428433,32.88451940854688
2.1694776407331213,227,1612,6,4,1.7673740011840027,89,3.6590747074044643,28.547669165671245
2.3697442319919624,185,1950,6,1,1.599898483965319,87,3.31366955761289,27.49388185253508
1.6978458267772036,252,1050,6,6,0.9483531634556104,87,4.015641413264049,32.45233670673768
2.7870180384366234,160,1459,4,5,1.5341555887446157,95,3.0813908200599855,37.35820469639281
0.8,240,1684,8,15,0.0,91,3.7524985264175488,30.7516570746134
1.9328917809723294,254,1380,12,9,1.4683290780797176,87,2.273131621458775,27.42447601594625
1.4651177382324432,169,2096,6,6,0.0,95,3.709198086734035,37.292237849673356
1.7079776692215838,243,1320,6,13,1.3214136235667624,87,3.8014131892654848,29.980674209617142
1.0529037639396879,201,1703,6,6,0.0,87,3.894084735850851,33.394785641284635
1.4422643653688043,218,1518,4,1,0.0,87,3.448936380393411,38.5417985324243
2.103110577459927,287,1589,6,13,0.0,91,3.270856074766016,32.16254317718641
3.1067859550849675,287,1457,4,6,0.0,91,3.3687346268560048,34.73637360050013
1.7283413120963402,251,1688,6,12,0.0,89,3.466879397963792,32.449762083263956
2.31320299939334,282,1464,4,12,0.9382425595475519,93,3.6330414528136203,34.58657474158743
1.4073369107068092,239,1156,6,4,0.0,87,4.281917590936589,35.69818493057827
1.5578057591425138,154,1790,6,3,1.3649343821350857,87,4.588811934818006,31.56724854200722
2.218074897425792,250,1121,3,7,1.7445412915347407,89,2.676384717906936,35.01834774114001
0.8843898895250019,155,1730,4,3,0.0,93,2.816357726490294,42.05966390573657
1.187828666544938,191,2249,8,5,1.2195812743395755,87,5.0155769748099805,26.446861619177522
1.8385967507706116,349,929,4,0,0.8777611490588644,87,3.5387197415486344,38.51241483134961
0.8826726612933746,273,2143,4,19,0.0,93,4.021256199718386,35.49603659384881
1.0757253909592497,218,1958,6,0,0.0,91,3.8869084115794488,36.89839659556045
1.3355390208431992,247,1223,4,6,0.0,87,4.368332429319446,38.6882559597333
2.3219718082216283,375,1994,4,3,0.0,87,4.0476282546850175,29.856002952991265
2.5010452051638112,164,1788,3,8,0.8621096078050281,93,2.0,37.36310443927053
2.68806349782455,249,1467,4,5,0.0,87,2.786670549162551,34.16305448584755
1.8265968135336634,252,1341,6,1,0.0,91,3.3186375700159383,37.59550489781158
1.1634824259825505,191,1076,4,3,1.2172618182846844,87,3.740702567123127,38.51880163487419
2.0630273075689463,146,1458,8,0,0.0,87,4.450670587723502,31.1194687382968
2.1124081831198382,369,900,10,3,0.0,87,3.7666994327361962,28.28793593808413
4.16678942215599,349,1752,8,9,0.0,89,4.148912350165916,19.062589445137405
2.1575293782194542,147,1380,4,0,1.3694513711095935,89,4.176818520876278,36.822516021886926
3.0844229059281316,259,1294,6,0,0.0,89,3.072722710027252,32.08129670153083
1.9002485490588696,162,1942,6,2,0.0,87,4.27940310903865,31.93050601642753
2.168013772561466,165,955,3,0,1.2374749809267356,89,3.3894165941201058,40.84782896177061
1.8237229804633557,483,1570,6,5,0.0,93,3.860611521286591,33.62060794353248
1.695875274816298,139,1595,4,1,0.0,95,3.5104039008254584,44.978408217955675
1.5842697533716503,511,1568,6,2,1.7195011668768987,91,2.2242549125922633,29.00648317489361
3.13553123561455,228,1933,6,3,0.0,93,4.000503208115452,32.21945525940426
3.533470569797737,273,900,6,9,1.4980720123252589,93,3.363692503682328,30.184065270425023
3.287587207427159,295,1179,6,10,0.0,93,2.722557798132219,31.144179988421367
1.468868501229148,177,1547,5,0,1.2040528958250405,89,3.2278053545530967,37.90016819991509
1.63558658454872,204,1096,8,1,1.048848916723439,93,3.8270202882255457,35.77105771266131
3.4466075232623377,244,900,4,0,0.0,87,3.394957754315499,37.60062500681517
1.695914102279635,132,2072,6,1,0.0,89,4.1309149824378695,35.22802994435792
3.956520235833528,84,1530,8,8,0.824556228450364,87,2.9837243511246645,24.26009462456256
1.9223659104536082,287,900,4,4,1.4679533557367994,91,3.327763842700176,38.60732963664503
1.3735355561755316,192,1818,4,23,1.1687279544209548,89,2.729019758417362,32.608934953482425
1.2766841284896804,226,1894,10,5,1.0516239160358536,87,3.2058517184019566,25.80890270092045
2.171475496810086,310,900,4,7,0.0,91,3.6816779789756073,38.783902028210306
1.6581906795900812,191,1141,4,14,0.0,91,3.5191418113557638,42.26525105294107
1.5578264959821768,198,1411,8,4,2.1848529049038223,91,3.16256424837905,28.76009251746009
1.8482490636204172,280,1746,8,6,0.9855314781409921,87,2.8384015377533567,24.605948096430684
4.0341388893942005,309,1499,6,2,0.0,89,4.7174877880286,28.264389902658667
1.8117178043751305,276,1035,4,15,0.7931806469930311,89,2.674590603436692,35.70529147119705
1.8953107337478285,217,1586,6,17,0.0,89,4.531181843969611,30.71821921957775
2.365400759739388,160,1580,6,0,1.526128667713158,89,4.2055488273842005,30.051335113202295
3.578168096845502,142,1654,4,1,1.6454085585567695,87,3.5694352649919923,31.92984509910147
1.6030635005349985,210,1211,4,24,0.0,89,3.628658873232253,38.559531269143605
1.6313355400909335,413,1670,4,6,0.9793214909478908,91,2.5278224563797105,32.890478417031126
1.7699418545712748,191,1447,6,5,0.0,89,2.524717225216163,35.36877407079291
1.2727467683016773,141,1505,3,0,0.0,87,4.458368835452844,42.55532068872475
1.3579972083922673,167,1253,4,16,0.0,87,2.775419186483763,38.01887898312976
1.4867869405685676,389,2061,6,0,0.0,89,3.842843973718507,32.05388300975307
2.336061079553077,173,1416,8,3,0.46053661610835384,87,2.841735743248597,29.0844032126599
1.9056310528134155,157,1557,8,1,0.0,91,2.9299260627433967,35.01876447768195
1.2357021547397553,115,913,6,1,0.0,91,3.994856565740223,43.92500403097644
3.301813497936102,226,1844,6,5,0.0,87,2.6195282159282027,27.064121045564463
1.7498334145351013,323,2403,6,3,0.0,95,4.438408279961314,32.882783583951564
1.5111361755379253,304,1988,4,7,1.146851122407328,91,2.695371734401826,33.285331646961836
1.5945694069524443,214,1134,6,6,0.0,89,2.6378813188097654,35.74372187656361
3.6820992945723408,141,2059,3,6,0.0,95,3.4745618463265986,39.31798505386583
2.2579482996077047,197,1979,4,0,1.338955003184831,89,3.177879108453854,34.00965036213043
1.1389934152163126,539,1784,3,3,0.0,89,2.793380782106263,33.77829690769832
3.230573140892492,169,1606,6,9,0.0,87,2.9634918640410604,28.124630772584705
3.296297376283753,313,1165,6,3,1.1952070020873269,93,2.0,31.32674888326253
3.435821776574339,195,1538,6,0,1.1604515663251684,87,2.8399316981753744,26.180883621168167
1.896944630420968,417,2559,4,0,1.26209021793118,87,3.57850184377875,28.177572787972835
3.813733081992359,252,1550,4,12,1.5612275145469074,89,2.9210138580764933,26.993745123627676
1.7499936584679827,316,900,4,5,1.3860884032858498,89,4.1324382495428456,36.212717916705294
2.305360874886319,225,1478,4,0,0.8767805258982142,93,3.9616959933345264,38.11737604025471
2.7101182949446603,338,900,3,8,1.7183609489584422,87,3.182373920859383,28.505199136451427
0.9333043281613997,173,1405,4,6,0.844850906541655,87,3.1771335542763595,37.75522018253058
1.2108880410147562,449,1270,4,1,0.0,89,4.047295861876754,39.103659799415226
2.469515183632653,375,1581,4,2,1.0647384356269627,87,3.586140279639088,29.188028036958247
2.779025224834477,315,1278,6,2,0.0,93,3.027089336258119,33.802355883171046
2.5682896342405157,475,1219,3,11,1.354733508135545,91,3.6445722671690826,29.815033433248715
2.180365187409393,151,1343,4,5,0.0,91,3.1672843484078514,41.736309755099484
1.3893754828871774,181,1771,6,2,0.0,91,3.565218299738622,37.0064242800123
1.7305860457773716,199,1002,8,12,1.0346373118264234,93,3.757007219395046,33.328419189497694
1.8390486367468841,379,1489,4,4,0.0,95,3.1699613060928566,40.85615617597422
1.1059183610531198,228,1031,6,1,0.0,87,4.040400535958651,37.33733369240765
0.8,243,1703,8,1,0.997287773608352,87,2.585832402735568,29.629695907184043
2.218177903968651,138,1637,6,1,1.8479250098178674,87,2.968815897062807,30.060439505391386
1.5334450756618045,290,1054,6,9,0.0,95,2.97069867246035,39.01258848094962
1.4418456084860507,142,1323,10,2,0.0,93,3.6796494088688254,38.1048819331351
1.426829413395309,415,2012,4,12,1.4880121159842903,93,3.555096945400802,31.89908137857551
2.422030891727741,331,1437,4,9,0.0,89,3.2536282364490616,34.08273772296459
4.362211072422006,185,900,4,8,0.0,95,2.7004307239222154,40.427569891393624
2.3170707816131326,194,1583,4,1,0.0,89,3.1102580025094433,38.55952365740799
1.8409982268329725,275,1401,6,29,0.0,87,3.7188037276939734,30.876088295376984
0.8955999095150099,171,1711,8,1,0.7582645324112618,87,3.3200915686907897,30.72357808885157
3.605203179433565,116,2404,6,7,0.0,87,3.069243471291479,27.642644939011436
2.1038554544554726,373,1417,4,0,1.5359271393828617,95,3.190477123910498,38.57740448106456
2.5916357913724317,174,1637,4,7,0.0,87,3.653400043836915,33.09546416639827
2.027806045786941,191,1888,4,3,0.0,89,4.178433626701533,35.49633266087388
3.2639639911687333,149,1699,8,11,0.0,91,3.7762496139739756,28.925831645014814
2.4602713507937257,181,1324,4,3,0.0,89,3.4930007683410413,37.67053461017944
2.7369198954837355,260,1900,4,0,1.1243879027418964,91,4.186307022922078,32.7611150581285
1.7602285646003084,203,1766,6,3,0.0,91,2.8469038027828484,35.22630008490516
1.7874336650720337,216,2101,4,0,0.0,93,3.608417748032172,40.91354106865183
1.9565856127025447,410,2248,4,9,0.0,93,3.792886228868215,33.373012303786986
2.173760774858645,174,1442,4,0,1.2753636876009082,95,4.205874061495801,40.245578817789195
3.443329258739024,393,1677,6,8,0.0,87,4.061962402783318,23.584466535231805
1.7016282739278206,416,1454,4,2,1.4237149767659267,93,3.0019302062760613,36.68382892865336
2.5077930572819684,360,1089,6,1,2.147382925296633,93,3.4535625191143824,29.70798546268934
1.1051376092564358,144,994,6,6,0.0,87,3.2449272611155853,37.57157066740142
2.5966780311446027,332,1548,5,1,1.1911381615193801,93,2.3432646892159963,34.293684941318965
2.511199316640886,107,900,6,1,0.0,89,4.248997316664964,38.83881143882368
1.3312105698822745,177,1584,4,0,0.0,95,3.647114821818464,44.7842573738885
1.8449890730950684,172,1530,4,8,0.0,87,3.3604911448434653,38.57450666952226
3.076700708634976,265,1896,8,9,0.0,87,3.918479709213969,22.118922641383374
1.1867132806449279,159,1531,6,3,0.0,91,2.138979408424312,37.40516866529107
2.605766885613413,282,1194,4,0,1.0770134856834097,89,4.358098292151533,35.609564686281175
1.4623481608241524,329,1443,4,10,0.0,91,2.613397345370797,35.50951609849198
1.567234620752786,205,1222,4,6,0.0,91,3.9560497144582656,41.49915310412755
1.483305928817918,300,1606,6,4,0.0,89,4.5290101518572845,33.762456834412724
1.5150554454259386,153,1591,3,1,0.0,87,3.1677235269688095,39.84535107555325
2.220569632295796,319,1365,3,9,0.0,87,2.6663642337922364,35.401120068771675
1.6729210513877748,535,2285,8,2,0.0,93,3.5055099780193997,28.576154197053015
1.403793131240181,252,2053,6,12,1.1897977033590972,89,3.853612884590068,29.26774366232496
1.9312064602141348,152,1837,6,19,0.47141326625825797,89,3.596258078906196,31.727594974594055
1.2083767525072902,304,1918,6,16,0.0,91,4.012701364267928,32.04273349422708
1.443893238290516,179,1802,4,16,1.2485462618817302,87,3.288421974186208,33.42937328633167
1.6786101233037383,231,1727,3,3,1.4204366863684252,87,3.136619524114185,34.29619679417241
2.5670121888778197,225,1201,4,7,0.5443235864879393,87,3.9918559896675543,32.94745132219316
1.222930068977322,154,1271,4,1,0.0,89,3.8047954490564035,42.37612436739983
1.1112706693211196,178,1701,8,4,0.8214503352531173,87,3.574296565342472,28.977749515464676
1.9652785250544467,312,1809,6,0,0.846004262903931,89,3.1246431063964573,30.518538712077046
2.5205585304566194,425,1522,4,4,0.0,87,3.1496241853981664,32.43139105223601
1.1317371071794047,267,1563,5,25,0.0,95,3.2191613385818902,37.71871647270344
3.8353967585566897,228,1988,4,1,0.0,91,4.364618776455684,32.738613723967575
2.079388024487682,231,1282,4,7,0.0,87,3.0004125961022523,37.061785724049635
2.034218125367477,115,1370,6,1,1.6189449987516098,91,4.197963160763434,35.090159908878974
2.4479055870125324,179,1515,8,4,0.0,91,4.13892011845086,28.870552332016064
0.9241602694099835,178,1283,4,2,0.0,95,3.0649566411111686,44.48608655114973
1.4513499108695118,109,2486,4,3,0.7696112546461512,91,3.349900555802772,37.3519526182125
0.9562194803771205,220,972,6,1,0.0,87,2.9028177363222856,37.21027668165296
2.126563730566633,399,1270,8,1,1.0224204484068529,95,3.8942157420678045,30.095935230182118
3.8058901114398545,131,900,4,6,0.0,87,3.929189598779571,36.913788554345516
2.3698809134415946,222,1899,6,0,0.0,87,3.3010651316172677,30.800429890489298
2.1265724882280908,204,1181,6,0,0.0,95,3.8845410256107606,40.28289915739548
2.186080203075575,96,2153,6,1,0.0,91,3.6694917819784534,35.93382504854544
2.821595108091674,318,1337,8,1,0.0,89,3.109438924283068,27.039426509464533
2.562447338193054,516,1817,6,10,0.8791709579590841,87,2.872685754369917,22.572994133504157
1.975567854168973,169,1846,6,3,0.0,91,3.4807270638592076,35.91717759626293
1.1410011010391619,434,1993,6,1,0.0,87,2.935911373639384,29.772635530956023
1.6710949957582952,393,1375,8,5,1.4269131608520824,89,4.32206281438984,25.77842380228993
2.5688182096667145,266,1903,4,3,0.0,87,4.141832299567268,31.935284049033232
2.5015072845855424,164,1798,4,15,1.220175997615204,89,4.051629971062835,31.01739166192772
1.5225672371944392,365,1602,8,2,1.0525162231997187,93,2.93743245917369,29.36041158649349
1.8043563696134102,326,1264,4,0,0.5861884669047389,93,3.07089077411998,42.25509054415089
3.387290694160718,339,1900,6,6,0.0,87,3.7526509327398516,25.722268914124733
1.4865482481721337,201,1961,8,4,1.4234095447674397,87,3.5760964905567842,26.400303038959382
4.196977173596271,162,1427,6,6,1.3625369408733483,87,4.036013388476675,23.076817738211457
2.2328660903208157,197,1395,4,3,0.0,93,3.69195490068882,40.381786673671265
